1.5375	0.0625571159365503
3.075	0.07596221220866825
4.612500000000001	0.07128218736980599
6.15	0.0572313074176278
7.6875	0.06383902405000424
9.225000000000001	0.06681924911024929
10.762500000000001	0.06612828987781011
12.3	0.06896089170993681
13.8375	0.06741466157494148
15.375	0.06342275868474982
16.9125	0.06130975350397861
18.450000000000003	0.06630739140075652
19.9875	0.06663866763731466
21.525000000000002	0.06916163777445847
23.0625	0.06771733445397901
24.6	0.06748099434071003
26.137500000000003	0.06720104382094662
27.675	0.06455499553691793
29.212500000000002	0.06426571097259721
30.75	0.06513396470869576
32.2875	0.06515415401686628
33.825	0.0668170435502541
35.362500000000004	0.06785120234447872
36.900000000000006	0.06791996344336199
38.4375	0.0685453706769511
39.975	0.06642084349695737
41.5125	0.06687851518883547
43.050000000000004	0.06781202395660604
44.587500000000006	0.0668670624961509
46.125	0.06649239218801685
47.6625	0.0646942786038917
49.2	0.061567381250419384
50.737500000000004	0.0579882158155296
52.275000000000006	0.05145959133040198
53.8125	0.04237889863284965
55.35	0.03259554988272884
56.8875	0.022753448873794532
58.425000000000004	0.014229927509909285
59.962500000000006	0.00806827835516268
61.5	0.003840159637762823
63.0375	0.0015203883491183522
64.575	0.0005423957410407314
66.1125	0.00013968280177749793
67.65	3.4711100088098074e-05
69.1875	8.95026907020163e-06
70.72500000000001	0.0
72.2625	0.0
73.80000000000001	0.0
75.3375	0.0
76.875	0.0
78.41250000000001	0.0
79.95	0.0
81.48750000000001	0.0
83.025	0.0
84.5625	0.0
86.10000000000001	0.0
87.6375	0.0
89.17500000000001	0.0
90.7125	0.0
92.25	0.0
93.78750000000001	0.0
95.325	0.0
96.86250000000001	0.0
98.4	0.0
99.9375	0.0
101.47500000000001	0.0
103.0125	0.0
104.55000000000001	0.0
106.0875	0.0
107.625	0.0
109.16250000000001	0.0
110.7	0.0
112.23750000000001	0.0
113.775	0.0
115.3125	0.0
116.85000000000001	0.0
118.3875	0.0
119.92500000000001	0.0
121.4625	0.0
123.0	0.0
124.53750000000001	0.0
126.075	0.0
127.61250000000001	0.0
129.15	0.0
130.6875	0.0
132.225	0.0
133.76250000000002	0.0
135.3	0.0
136.8375	0.0
138.375	0.0
139.9125	0.0
141.45000000000002	0.0
142.9875	0.0
144.525	0.0
146.0625	0.0
147.60000000000002	0.0
149.13750000000002	0.0
150.675	0.0
152.2125	0.0
153.75	0.0
155.28750000000002	0.0
156.82500000000002	0.0
158.3625	0.0
159.9	0.0
161.4375	0.0
162.97500000000002	0.0
164.51250000000002	0.0
166.05	0.0
167.5875	0.0
169.125	0.0
170.66250000000002	0.0
172.20000000000002	0.0
173.7375	0.0
175.275	0.0
176.8125	0.0
178.35000000000002	0.0
179.88750000000002	0.0
181.425	0.0
182.9625	0.0
184.5	0.0
186.03750000000002	0.0
187.57500000000002	0.0
189.1125	0.0
190.65	0.0
192.1875	0.0
193.72500000000002	0.0
195.26250000000002	0.0
196.8	0.0
198.3375	0.0
199.875	0.0
201.41250000000002	0.0
202.95000000000002	0.0
204.4875	0.0
206.025	0.0
207.5625	0.0
209.10000000000002	0.0
210.63750000000002	0.0
212.175	0.0
213.7125	0.0
215.25	0.0
216.78750000000002	0.0
218.32500000000002	0.0
219.8625	0.0
221.4	0.0
222.9375	0.0
224.47500000000002	0.0
226.01250000000002	0.0
227.55	0.0
229.0875	0.0
230.625	0.0
232.16250000000002	0.0
233.70000000000002	0.0
235.2375	0.0
236.775	0.0
238.3125	0.0
239.85000000000002	0.0
241.38750000000002	0.0
242.925	0.0
244.4625	0.0
246.0	0.0
247.53750000000002	0.0
249.07500000000002	0.0
250.6125	0.0
252.15	0.0
253.68750000000003	0.0
255.22500000000002	0.0
256.7625	0.0
258.3	0.0
259.83750000000003	0.0
261.375	0.0
262.9125	0.0
264.45	0.0
265.9875	0.0
267.52500000000003	0.0
269.0625	0.0
270.6	0.0
272.1375	0.0
273.675	0.0
275.21250000000003	0.0
276.75	0.0
278.2875	0.0
279.825	0.0
281.3625	0.0
282.90000000000003	0.0
284.4375	0.0
285.975	0.0
287.5125	0.0
289.05	0.0
290.58750000000003	0.0
292.125	0.0
293.6625	0.0
295.20000000000005	0.0
296.7375	0.0
298.27500000000003	0.0
299.8125	0.0
301.35	0.0
302.88750000000005	0.0
304.425	0.0
305.96250000000003	0.0
307.5	0.0
