# Radius		Density
1.537500000000000311e+00	0.000000000000000000e+00
3.075000000000000622e+00	0.000000000000000000e+00
4.612499999999998934e+00	0.000000000000000000e+00
6.150000000000001243e+00	0.000000000000000000e+00
7.687500000000000000e+00	0.000000000000000000e+00
9.224999999999997868e+00	0.000000000000000000e+00
1.076249999999999574e+01	0.000000000000000000e+00
1.230000000000000249e+01	0.000000000000000000e+00
1.383750000000000213e+01	0.000000000000000000e+00
1.537500000000000000e+01	0.000000000000000000e+00
1.691250000000000497e+01	0.000000000000000000e+00
1.844999999999999574e+01	0.000000000000000000e+00
1.998750000000000426e+01	0.000000000000000000e+00
2.152499999999999147e+01	0.000000000000000000e+00
2.306250000000000000e+01	0.000000000000000000e+00
2.460000000000000497e+01	0.000000000000000000e+00
2.613749999999999574e+01	0.000000000000000000e+00
2.767500000000000426e+01	0.000000000000000000e+00
2.921249999999998792e+01	0.000000000000000000e+00
3.075000000000000000e+01	0.000000000000000000e+00
3.228750000000000853e+01	0.000000000000000000e+00
3.382500000000000995e+01	0.000000000000000000e+00
3.536249999999999005e+01	0.000000000000000000e+00
3.689999999999999147e+01	9.438309586081818892e-06
3.843750000000000000e+01	5.210198440023646573e-06
3.997500000000000853e+01	5.931863889421729247e-05
4.151250000000000995e+01	2.761182620834919544e-04
4.304999999999998295e+01	4.700744057814820504e-04
4.458749999999999147e+01	1.162838470219829676e-03
4.612500000000000000e+01	2.540858730398770117e-03
4.766250000000001563e+01	4.839154901720240168e-03
4.920000000000000995e+01	7.987221957501762851e-03
5.073749999999999005e+01	1.354186858077421375e-02
5.227499999999999147e+01	2.038262074196393533e-02
5.381250000000000000e+01	2.854047977704509548e-02
5.535000000000000853e+01	3.672107669012870251e-02
5.688750000000002416e+01	4.261067700601822716e-02
5.842499999999997584e+01	4.315907210531255006e-02
5.996250000000000568e+01	3.849858040012461152e-02
6.150000000000000000e+01	3.061035549085000529e-02
6.303749999999999432e+01	2.186320988487623629e-02
6.457500000000001705e+01	1.417129943946821360e-02
6.611249999999998295e+01	8.254560943057839481e-03
6.765000000000001990e+01	4.203899899558545365e-03
6.918750000000000000e+01	2.029605133272193492e-03
7.072499999999998010e+01	9.095004941346727847e-04
7.226250000000001705e+01	3.273954194613685987e-04
7.379999999999998295e+01	1.155213398148726729e-04
7.533750000000001990e+01	3.590141980204470334e-05
7.687500000000000000e+01	7.659012970057896500e-06
7.841249999999998010e+01	0.000000000000000000e+00
7.995000000000001705e+01	0.000000000000000000e+00
8.148749999999998295e+01	0.000000000000000000e+00
8.302500000000001990e+01	0.000000000000000000e+00
8.456250000000000000e+01	0.000000000000000000e+00
8.609999999999996589e+01	0.000000000000000000e+00
8.763750000000003126e+01	0.000000000000000000e+00
8.917499999999998295e+01	0.000000000000000000e+00
9.071250000000003411e+01	0.000000000000000000e+00
9.225000000000000000e+01	0.000000000000000000e+00
9.378749999999996589e+01	0.000000000000000000e+00
9.532500000000003126e+01	0.000000000000000000e+00
9.686249999999998295e+01	0.000000000000000000e+00
9.840000000000001990e+01	0.000000000000000000e+00
9.993750000000000000e+01	0.000000000000000000e+00
1.014749999999999801e+02	0.000000000000000000e+00
1.030125000000000171e+02	0.000000000000000000e+00
1.045499999999999829e+02	0.000000000000000000e+00
1.060875000000000483e+02	0.000000000000000000e+00
1.076250000000000000e+02	0.000000000000000000e+00
1.091624999999999517e+02	0.000000000000000000e+00
1.107000000000000171e+02	0.000000000000000000e+00
1.122374999999999829e+02	0.000000000000000000e+00
1.137750000000000483e+02	0.000000000000000000e+00
1.153125000000000000e+02	0.000000000000000000e+00
1.168499999999999517e+02	0.000000000000000000e+00
1.183874999999999886e+02	0.000000000000000000e+00
1.199250000000000114e+02	0.000000000000000000e+00
1.214625000000000483e+02	0.000000000000000000e+00
1.230000000000000000e+02	0.000000000000000000e+00
1.245374999999999517e+02	0.000000000000000000e+00
1.260749999999999886e+02	0.000000000000000000e+00
1.276125000000000114e+02	0.000000000000000000e+00
1.291500000000000341e+02	0.000000000000000000e+00
1.306875000000000000e+02	0.000000000000000000e+00
1.322249999999999659e+02	0.000000000000000000e+00
1.337624999999999602e+02	0.000000000000000000e+00
1.353000000000000398e+02	0.000000000000000000e+00
1.368375000000000341e+02	0.000000000000000000e+00
1.383750000000000000e+02	0.000000000000000000e+00
1.399124999999999659e+02	0.000000000000000000e+00
1.414499999999999602e+02	0.000000000000000000e+00
1.429875000000000398e+02	0.000000000000000000e+00
1.445250000000000341e+02	0.000000000000000000e+00
1.460625000000000000e+02	0.000000000000000000e+00
1.475999999999999659e+02	0.000000000000000000e+00
1.491374999999999602e+02	0.000000000000000000e+00
1.506750000000000398e+02	0.000000000000000000e+00
1.522125000000000341e+02	0.000000000000000000e+00
1.537500000000000000e+02	0.000000000000000000e+00
1.552874999999999659e+02	0.000000000000000000e+00
1.568249999999999602e+02	0.000000000000000000e+00
1.583625000000000398e+02	0.000000000000000000e+00
1.599000000000000341e+02	0.000000000000000000e+00
1.614375000000000000e+02	0.000000000000000000e+00
1.629749999999999659e+02	0.000000000000000000e+00
1.645124999999999602e+02	0.000000000000000000e+00
1.660500000000000398e+02	0.000000000000000000e+00
1.675875000000000341e+02	0.000000000000000000e+00
1.691250000000000000e+02	0.000000000000000000e+00
1.706624999999999659e+02	0.000000000000000000e+00
1.721999999999999318e+02	0.000000000000000000e+00
1.737375000000000682e+02	0.000000000000000000e+00
1.752750000000000625e+02	0.000000000000000000e+00
1.768125000000000000e+02	0.000000000000000000e+00
1.783499999999999659e+02	0.000000000000000000e+00
1.798874999999999318e+02	0.000000000000000000e+00
1.814250000000000682e+02	0.000000000000000000e+00
1.829625000000000625e+02	0.000000000000000000e+00
1.845000000000000000e+02	0.000000000000000000e+00
1.860374999999999659e+02	0.000000000000000000e+00
1.875749999999999318e+02	0.000000000000000000e+00
1.891125000000000682e+02	0.000000000000000000e+00
1.906500000000000625e+02	0.000000000000000000e+00
1.921875000000000000e+02	0.000000000000000000e+00
1.937249999999999659e+02	0.000000000000000000e+00
1.952624999999999602e+02	0.000000000000000000e+00
1.968000000000000398e+02	0.000000000000000000e+00
1.983375000000000625e+02	0.000000000000000000e+00
1.998750000000000000e+02	0.000000000000000000e+00
2.014124999999999659e+02	0.000000000000000000e+00
2.029499999999999602e+02	0.000000000000000000e+00
2.044875000000000398e+02	0.000000000000000000e+00
2.060250000000000341e+02	0.000000000000000000e+00
2.075625000000000000e+02	0.000000000000000000e+00
2.090999999999999659e+02	0.000000000000000000e+00
2.106374999999999034e+02	0.000000000000000000e+00
2.121750000000000966e+02	0.000000000000000000e+00
2.137125000000000341e+02	0.000000000000000000e+00
2.152500000000000000e+02	0.000000000000000000e+00
2.167874999999999659e+02	0.000000000000000000e+00
2.183249999999999034e+02	0.000000000000000000e+00
2.198625000000000966e+02	0.000000000000000000e+00
2.214000000000000341e+02	0.000000000000000000e+00
2.229375000000000000e+02	0.000000000000000000e+00
2.244749999999999659e+02	0.000000000000000000e+00
2.260124999999999034e+02	0.000000000000000000e+00
2.275500000000000966e+02	0.000000000000000000e+00
2.290874999999999773e+02	0.000000000000000000e+00
2.306250000000000000e+02	0.000000000000000000e+00
2.321625000000000227e+02	0.000000000000000000e+00
2.336999999999999034e+02	0.000000000000000000e+00
2.352375000000000966e+02	0.000000000000000000e+00
2.367749999999999773e+02	0.000000000000000000e+00
2.383125000000000000e+02	0.000000000000000000e+00
2.398500000000000227e+02	0.000000000000000000e+00
2.413874999999999034e+02	0.000000000000000000e+00
2.429250000000000966e+02	0.000000000000000000e+00
2.444624999999999773e+02	0.000000000000000000e+00
2.460000000000000000e+02	0.000000000000000000e+00
2.475375000000000227e+02	0.000000000000000000e+00
2.490749999999999034e+02	0.000000000000000000e+00
2.506125000000000966e+02	0.000000000000000000e+00
2.521499999999999773e+02	0.000000000000000000e+00
2.536875000000000568e+02	0.000000000000000000e+00
2.552250000000000227e+02	0.000000000000000000e+00
2.567624999999999318e+02	0.000000000000000000e+00
2.583000000000000682e+02	0.000000000000000000e+00
2.598374999999999204e+02	0.000000000000000000e+00
2.613750000000000000e+02	0.000000000000000000e+00
2.629125000000000796e+02	0.000000000000000000e+00
2.644499999999999318e+02	0.000000000000000000e+00
